 ,Label,BX,BY,Width,Height
109,1507_1503_20180316_210851.bmp,934,425,1,1
110,1507_1503_20180316_212351.bmp,932,429,1,1
111,1507_1503_20180316_213851.bmp,932,434,1,1
112,1507_1503_20180316_215351.bmp,932,438,1,1
113,1507_1503_20180316_220851.bmp,933,441,1,1
114,1507_1503_20180316_222351.bmp,935,445,1,1
115,1507_1503_20180316_223851.bmp,934,450,1,1
116,1507_1503_20180316_225351.bmp,932,454,1,1
117,1507_1503_20180316_230851.bmp,932,458,1,1
118,1507_1503_20180316_232351.bmp,930,460,1,1
119,1507_1503_20180316_233851.bmp,930,465,1,1
120,1507_1503_20180316_235351.bmp,932,470,1,1
121,1507_1503_20180317_000851.bmp,933,474,1,1
122,1507_1503_20180317_002351.bmp,932,479,1,1
123,1507_1503_20180317_003851.bmp,930,480,1,1
124,1507_1503_20180317_005351.bmp,929,486,1,1
125,1507_1503_20180317_010851.bmp,930,491,1,1
126,1507_1503_20180317_012351.bmp,928,495,1,1
127,1507_1503_20180317_013851.bmp,926,500,1,1
128,1507_1503_20180317_015351.bmp,925,503,1,1
129,1507_1503_20180317_020851.bmp,926,508,1,1
130,1507_1503_20180317_022351.bmp,928,512,1,1
131,1507_1503_20180317_023851.bmp,927,517,1,1
132,1507_1503_20180317_025351.bmp,924,521,1,1
133,1507_1503_20180317_030851.bmp,920,524,1,1
134,1507_1503_20180317_032351.bmp,921,530,1,1
135,1507_1503_20180317_033851.bmp,924,534,1,1
136,1507_1503_20180317_035351.bmp,925,538,1,1
137,1507_1503_20180317_040851.bmp,923,544,1,1
138,1507_1503_20180317_042351.bmp,921,548,1,1
139,1507_1503_20180317_043851.bmp,920,552,1,1
140,1507_1503_20180317_045351.bmp,920,558,1,1
141,1507_1503_20180317_050851.bmp,920,562,1,1
142,1507_1503_20180317_052351.bmp,918,566,1,1
143,1507_1503_20180317_053851.bmp,918,571,1,1
144,1507_1503_20180317_055351.bmp,918,576,1,1
145,1507_1503_20180317_060851.bmp,919,580,1,1
146,1507_1503_20180317_062351.bmp,919,585,1,1
147,1507_1503_20180317_063851.bmp,916,589,1,1
148,1507_1503_20180317_065351.bmp,915,595,1,1
149,1507_1503_20180317_070851.bmp,914,600,1,1
150,1507_1503_20180317_072351.bmp,914,604,1,1
151,1507_1503_20180317_073851.bmp,914,609,1,1
152,1507_1503_20180317_075351.bmp,913,614,1,1
153,1507_1503_20180317_080851.bmp,913,619,1,1
154,1507_1503_20180317_082351.bmp,911,622,1,1
155,1507_1503_20180317_083851.bmp,910,628,1,1
156,1507_1503_20180317_085351.bmp,908,632,1,1
157,1507_1503_20180317_090851.bmp,908,638,1,1
158,1507_1503_20180317_092351.bmp,908,643,1,1
159,1507_1503_20180317_093851.bmp,910,648,1,1
160,1507_1503_20180317_095351.bmp,910,653,1,1
161,1507_1503_20180317_100851.bmp,909,658,1,1
162,1507_1503_20180317_102351.bmp,907,663,1,1
163,1507_1503_20180317_103851.bmp,907,668,1,1
164,1507_1503_20180317_105351.bmp,905,673,1,1
165,1507_1503_20180317_110851.bmp,904,678,1,1
166,1507_1503_20180317_112351.bmp,903,683,1,1
167,1507_1503_20180317_113851.bmp,904,688,1,1
168,1507_1503_20180317_115351.bmp,905,693,1,1
169,1507_1503_20180317_120851.bmp,906,698,1,1
170,1507_1503_20180317_122351.bmp,904,704,1,1
171,1507_1503_20180317_123851.bmp,903,709,1,1
