 ,Label,BX,BY,Width,Height
49,1507_1503_20180505_001033.bmp,648,295,2,2
50,1507_1503_20180505_002533.bmp,646,298,2,2
51,1507_1503_20180505_004033.bmp,645,299,2,2
52,1507_1503_20180505_005533.bmp,644,302,2,2
53,1507_1503_20180505_011033.bmp,644,305,2,2
54,1507_1503_20180505_012533.bmp,646,308,2,2
55,1507_1503_20180505_014033.bmp,646,310,2,2
56,1507_1503_20180505_015533.bmp,644,312,2,2
57,1507_1503_20180505_021033.bmp,643,315,2,2
58,1507_1503_20180505_022533.bmp,643,318,2,2
59,1507_1503_20180505_024033.bmp,646,320,2,2
60,1507_1503_20180505_025533.bmp,646,323,2,2
61,1507_1503_20180505_031033.bmp,645,326,2,2
62,1507_1503_20180505_032533.bmp,643,328,2,2
63,1507_1503_20180505_034033.bmp,642,331,2,2
64,1507_1503_20180505_035533.bmp,643,334,2,2
65,1507_1503_20180505_041033.bmp,644,337,2,2
66,1507_1503_20180505_042533.bmp,645,340,2,2
67,1507_1503_20180505_044033.bmp,644,342,2,2
68,1507_1503_20180505_045533.bmp,642,344,2,2
69,1507_1503_20180505_051033.bmp,643,347,2,2
70,1507_1503_20180505_052533.bmp,642,350,2,2
71,1507_1503_20180505_054033.bmp,642,352,2,2
72,1507_1503_20180505_055533.bmp,639,355,2,2
73,1507_1503_20180505_061033.bmp,639,358,2,2
74,1507_1503_20180505_062533.bmp,641,361,2,2
75,1507_1503_20180505_064033.bmp,641,365,2,2
76,1507_1503_20180505_065533.bmp,641,367,2,2
77,1507_1503_20180505_071033.bmp,639,370,2,2
78,1507_1503_20180505_072533.bmp,638,373,2,2
79,1507_1503_20180505_074033.bmp,639,376,2,2
80,1507_1503_20180505_075533.bmp,641,380,2,2
81,1507_1503_20180505_081033.bmp,639,382,2,2
82,1507_1503_20180505_082533.bmp,637,385,2,2
83,1507_1503_20180505_084033.bmp,637,387,2,2
84,1507_1503_20180505_085533.bmp,637,390,2,2
85,1507_1503_20180505_091033.bmp,639,394,2,2
86,1507_1503_20180505_092533.bmp,639,396,2,2
87,1507_1503_20180505_094033.bmp,637,399,2,2
88,1507_1503_20180505_095533.bmp,634,401,2,2
89,1507_1503_20180505_101033.bmp,634,405,2,2
90,1507_1503_20180505_102533.bmp,636,409,2,2
91,1507_1503_20180505_104033.bmp,636,411,2,2
92,1507_1503_20180505_105533.bmp,637,414,2,2
93,1507_1503_20180505_111033.bmp,633,418,2,2
94,1507_1503_20180505_112533.bmp,633,419,2,2
95,1507_1503_20180505_114033.bmp,635,423,2,2
96,1507_1503_20180505_115533.bmp,640,426,2,2
97,1507_1503_20180505_121033.bmp,642,429,2,2
98,1507_1503_20180505_122533.bmp,636,432,2,2
99,1507_1503_20180505_124033.bmp,634,434,2,2
100,1507_1503_20180505_125533.bmp,636,438,2,2
101,1507_1503_20180505_131033.bmp,639,441,2,2
102,1507_1503_20180505_132533.bmp,637,446,2,2
103,1507_1503_20180505_134033.bmp,637,449,2,2
104,1507_1503_20180505_135533.bmp,637,451,2,2
105,1507_1503_20180505_141033.bmp,637,454,2,2
106,1507_1503_20180505_142533.bmp,638,458,2,2
107,1507_1503_20180505_144033.bmp,636,461,2,2
108,1507_1503_20180505_145533.bmp,635,465,2,2
109,1507_1503_20180505_151033.bmp,635,468,2,2
110,1507_1503_20180505_152533.bmp,636,471,2,2
111,1507_1503_20180505_154033.bmp,637,475,2,2
112,1507_1503_20180505_155533.bmp,636,479,2,2
113,1507_1503_20180505_161033.bmp,636,482,2,2
114,1507_1503_20180505_162533.bmp,636,487,2,2
115,1507_1503_20180505_164033.bmp,636,489,2,2
116,1507_1503_20180505_165533.bmp,636,494,2,2
117,1507_1503_20180505_171033.bmp,635,498,1,1
118,1507_1503_20180505_172533.bmp,635,503,1,1
119,1507_1503_20180505_174033.bmp,634,507,1,1
120,1507_1503_20180505_175533.bmp,632,511,1,1
121,1507_1503_20180505_181033.bmp,629,513,1,1
122,1507_1503_20180505_182533.bmp,631,518,1,1
123,1507_1503_20180505_184033.bmp,635,521,1,1
124,1507_1503_20180505_185533.bmp,636,526,1,1
125,1507_1503_20180505_191033.bmp,632,530,1,1
126,1507_1503_20180505_192533.bmp,628,532,1,1
127,1507_1503_20180505_194033.bmp,629,537,1,1
128,1507_1503_20180505_195533.bmp,633,542,1,1
129,1507_1503_20180505_201033.bmp,634,545,1,1
130,1507_1503_20180505_202533.bmp,631,549,1,1
131,1507_1503_20180505_204033.bmp,629,554,1,1
132,1507_1503_20180505_205533.bmp,629,558,1,1
133,1507_1503_20180505_211033.bmp,630,563,1,1
134,1507_1503_20180505_212533.bmp,632,565,1,1
135,1507_1503_20180505_214033.bmp,631,570,1,1
136,1507_1503_20180505_215533.bmp,628,573,1,1
137,1507_1503_20180505_221033.bmp,627,578,1,1
138,1507_1503_20180505_222533.bmp,629,582,1,1
139,1507_1503_20180505_224033.bmp,629,587,1,1
140,1507_1503_20180505_225533.bmp,627,590,1,1
141,1507_1503_20180505_231033.bmp,624,594,1,1
142,1507_1503_20180505_232533.bmp,624,599,1,1
143,1507_1503_20180505_234033.bmp,630,604,1,1
144,1507_1503_20180505_235533.bmp,632,608,1,1
145,1507_1503_20180506_001033.bmp,627,612,1,1
146,1507_1503_20180506_002533.bmp,623,616,1,1
147,1507_1503_20180506_004033.bmp,625,621,1,1
148,1507_1503_20180506_005533.bmp,627,625,1,1
149,1507_1503_20180506_011033.bmp,630,630,1,1
150,1507_1503_20180506_012533.bmp,628,633,1,1
151,1507_1503_20180506_014033.bmp,624,638,1,1
152,1507_1503_20180506_015533.bmp,626,642,1,1
153,1507_1503_20180506_021033.bmp,628,647,1,1
154,1507_1503_20180506_022533.bmp,627,652,1,1
155,1507_1503_20180506_024033.bmp,625,658,1,1
156,1507_1503_20180506_025533.bmp,622,661,1,1
157,1507_1503_20180506_031033.bmp,623,666,1,1
158,1507_1503_20180506_032533.bmp,626,671,1,1
159,1507_1503_20180506_034033.bmp,629,675,2,2
160,1507_1503_20180506_035533.bmp,630,679,2,2
161,1507_1503_20180506_041033.bmp,626,683,2,2
162,1507_1503_20180506_042533.bmp,620,687,2,2
163,1507_1503_20180506_044033.bmp,620,692,2,2
164,1507_1503_20180506_045533.bmp,624,698,2,2
165,1507_1503_20180506_051033.bmp,626,704,2,2
166,1507_1503_20180506_052533.bmp,624,708,2,2
167,1507_1503_20180506_054033.bmp,621,713,2,2
168,1507_1503_20180506_055533.bmp,623,719,2,2
169,1507_1503_20180506_061033.bmp,627,722,2,2
170,1507_1503_20180506_062533.bmp,629,727,2,2
171,1507_1503_20180506_064033.bmp,623,733,2,2
172,1507_1503_20180506_065533.bmp,617,737,2,2
173,1507_1503_20180506_071033.bmp,619,743,2,2
174,1507_1503_20180506_072533.bmp,624,746,2,2
175,1507_1503_20180506_074033.bmp,628,752,2,2
176,1507_1503_20180506_075533.bmp,625,756,2,2
177,1507_1503_20180506_081033.bmp,622,762,2,2
178,1507_1503_20180506_082533.bmp,623,767,2,2
179,1507_1503_20180506_084033.bmp,626,772,2,2
180,1507_1503_20180506_085533.bmp,626,777,2,2
181,1507_1503_20180506_091033.bmp,624,782,2,2
182,1507_1503_20180506_092533.bmp,623,788,2,2
183,1507_1503_20180506_094033.bmp,623,791,2,2
184,1507_1503_20180506_095533.bmp,627,796,2,2
185,1507_1503_20180506_101033.bmp,629,800,2,2
186,1507_1503_20180506_102533.bmp,628,805,2,2
187,1507_1503_20180506_104033.bmp,624,811,2,2
188,1507_1503_20180506_105533.bmp,624,816,2,2
189,1507_1503_20180506_111033.bmp,624,820,2,2
190,1507_1503_20180506_112533.bmp,626,826,2,2
191,1507_1503_20180506_114033.bmp,627,831,2,2
192,1507_1503_20180506_115533.bmp,627,834,2,2
193,1507_1503_20180506_121033.bmp,628,841,2,2
194,1507_1503_20180506_122533.bmp,629,846,2,2
195,1507_1503_20180506_124033.bmp,628,851,2,2
196,1507_1503_20180506_125533.bmp,626,855,2,2
197,1507_1503_20180506_131033.bmp,623,860,2,2
198,1507_1503_20180506_132533.bmp,623,866,2,2
199,1507_1503_20180506_134033.bmp,625,871,2,2
200,1507_1503_20180506_135533.bmp,627,876,2,2
201,1507_1503_20180506_141033.bmp,628,881,2,2
202,1507_1503_20180506_142533.bmp,628,888,2,2
203,1507_1503_20180506_144033.bmp,627,894,2,2
204,1507_1503_20180506_145533.bmp,625,898,2,2
205,1507_1503_20180506_151033.bmp,623,904,2,2
206,1507_1503_20180506_152533.bmp,622,909,2,2
207,1507_1503_20180506_154033.bmp,622,915,2,2
208,1507_1503_20180506_155533.bmp,622,920,2,2
209,1507_1503_20180506_161033.bmp,625,925,2,2
210,1507_1503_20180506_162533.bmp,627,931,2,2
211,1507_1503_20180506_164033.bmp,628,936,2,2
212,1507_1503_20180506_165533.bmp,625,942,2,2
213,1507_1503_20180506_171033.bmp,622,948,2,2
214,1507_1503_20180506_172533.bmp,622,953,2,2
215,1507_1503_20180506_174033.bmp,622,960,2,2
216,1507_1503_20180506_175533.bmp,623,965,2,2
217,1507_1503_20180506_181033.bmp,624,970,2,2
