 ,Label,BX,BY,Width,Height
171,1507_1503_20180316_220851.bmp,248,391,1,1
172,1507_1503_20180316_222351.bmp,243,395,1,1
173,1507_1503_20180316_223851.bmp,235,396,1,1
174,1507_1503_20180316_225351.bmp,227,394,1,1
175,1507_1503_20180316_230851.bmp,220,392,1,1
176,1507_1503_20180316_232351.bmp,216,391,1,1
177,1507_1503_20180316_233851.bmp,216,390,1,1
178,1507_1503_20180316_235351.bmp,219,391,1,1
179,1507_1503_20180317_000851.bmp,227,395,1,1
180,1507_1503_20180317_002351.bmp,235,398,1,1
181,1507_1503_20180317_003851.bmp,240,402,1,1
182,1507_1503_20180317_005351.bmp,242,408,1,1
183,1507_1503_20180317_010851.bmp,239,413,1,1
184,1507_1503_20180317_012351.bmp,232,416,1,1
185,1507_1503_20180317_013851.bmp,224,415,1,1
186,1507_1503_20180317_015351.bmp,216,414,1,1
187,1507_1503_20180317_020851.bmp,210,412,1,1
188,1507_1503_20180317_022351.bmp,207,411,1,1
189,1507_1503_20180317_023851.bmp,209,412,1,1
190,1507_1503_20180317_025351.bmp,214,415,1,1
191,1507_1503_20180317_030851.bmp,220,419,1,1
192,1507_1503_20180317_032351.bmp,226,423,1,1
193,1507_1503_20180317_033851.bmp,230,427,1,1
194,1507_1503_20180317_035351.bmp,232,433,1,1
195,1507_1503_20180317_040851.bmp,228,434,1,1
196,1507_1503_20180317_042351.bmp,220,435,1,1
197,1507_1503_20180317_043851.bmp,212,434,1,1
198,1507_1503_20180317_045351.bmp,203,432,1,1
199,1507_1503_20180317_050851.bmp,197,431,1,1
200,1507_1503_20180317_052351.bmp,194,430,1,1
201,1507_1503_20180317_053851.bmp,195,431,1,1
202,1507_1503_20180317_055351.bmp,200,435,1,1
203,1507_1503_20180317_060851.bmp,205,441,1,1
204,1507_1503_20180317_062351.bmp,212,446,1,1
205,1507_1503_20180317_063851.bmp,215,452,1,1
206,1507_1503_20180317_065351.bmp,214,456,1,1
207,1507_1503_20180317_070851.bmp,210,457,1,1
208,1507_1503_20180317_072351.bmp,204,455,1,1
209,1507_1503_20180317_073851.bmp,197,452,1,1
210,1507_1503_20180317_075351.bmp,189,450,1,1
211,1507_1503_20180317_080851.bmp,183,449,1,1
212,1507_1503_20180317_082351.bmp,180,450,1,1
213,1507_1503_20180317_083851.bmp,179,454,1,1
214,1507_1503_20180317_085351.bmp,185,459,1,1
215,1507_1503_20180317_090851.bmp,193,465,1,1
216,1507_1503_20180317_092351.bmp,199,471,1,1
217,1507_1503_20180317_093851.bmp,203,475,1,1
